,titles,category,summary
0, 자막  반요 야샤히메  기,8,요괴와 인간의 피를 이어받은 반요 소녀들의 새로운 이야기  드디어 개막하는 대망의 두 번째 장  
1, 자막  블랙 클로버  기,8,리히트의 전생 마법이 발동하면서 수많은 사람들이 엘프에게 몸을 빼앗기고 클로버 왕국은 혼란에 빠진다  마법 기사단의 기사들조차 자신이 엘프의 백성임을 자처하면서 멀쩡한 인간과 동료들을 향해 공격을 퍼붓는다  아스타와 유노는 엘프가 부르짖는 인간을 향한 복수를 저지하기 위해 전생 마법에 걸린 동료들을 구하며 왕도로 향한다 
2,아르슬란 전기  기,8,나라가 불타고 있다  세상은 얼마나 넓을까  강국  파르스 의 왕자 아르슬란은 아직까지 그 무엇도 아니었으며 그저 호기심만이 가득했다   못미덥다    나약하다    기량이 부족하다 는 말만을 듣던 아르슬란이 열네 살이 되었을 때 먼 나라의 이교도들이 파르스를 침공  왕자 아르슬란은 첫 출전을 맞는다  파르스 군은 고금무쌍  이 전투도 파르스의 압승으로 끝나리라 그 누구도 믿어 의심치 않았다  나락으로 떨어진 아르슬란의 운명   격동의 영웅담 개막  
3, 더빙  페어리 테일  기,8,대마투 연무에 이은 최후의 결전이 시작된다   점점 다가오는 어두운 미래  과연 이클립스 계획의 정체는  
4, 더빙  블랙 클로버  기,8,어린 시절 부모에게 버림을 받고 빈민 지역 교회에서 자란 아스타와 라이벌 유노  두 사람은 마법 세계의 정점인 마법제가 되겠다는 목표를 가지고 있다  그러나 아스타는 전혀 마력을 가지고 있지 않아 마법 기술을 쓰지 못하는 반면  유노는 어린 나이에도 불구하고 엄청난 마법의 소유자로 촉망 받는다  시간이 흘러 두 사람은   세가 되고  마력을 가진   세 아이들에게 마법기사단에 들어갈 수 있는 기회가 찾아온다  유노는 강력한 마력으로 초대 마법제가 받았던 행운이 담긴 네잎 클로버 마도서에게 선택받는 반면  아스타는 우여곡절 끝에 악마가 깃든 다섯 잎 클로버 마도서를 손에 넣게 된다  반년 후 마법기사단 입단 시험에 응시하는 아스타와 유노  아홉 개의 단으로 나눠진 마법기사단 모두에게 선택 받은 유노는 최강의 마법기사단  금색의 여명 에 들어간 반면  아스타는 간신히  검은 폭우 단에 선택되어 그들의 꿈을 좇게 되는데 
5,녹을 먹는 비스코,8,모든 것을 녹슬게 하는 녹바람이 휘몰아치는 일본  사람들은 도시와 생명을 좀먹는 녹을 두려워하며 살아갔다  지극히 미움받는  버섯지기  일족의 소년 아카보시 비스코는 빈사 상태인 스승을 구하기 위해서 모든 녹을 정화한다는 버섯을 구하기 위해 여행을 다니고 있었다  여행 도중  이미하마에서 만난 미형의 소년 의사 네코야나기 미로 또한 소중한 누나를 좀먹는 녹의 치료법을 찾고 있었다  사랑하는 사람을 구하기 위해 두 소년이 손을 잡은 순간  새로운 모험이 시작되었는데 
6,테일즈 오브 제스티리아 더 크로스,8,이즈치에 살면서 성장해온 천족 스레이는 이즈치 외의 세계에 존재하는 오염에서 태어난 마물인 빙마의 표적이 되기 쉬운 체질이었기 때문에 마을 밖으로 나가지 못하면서 살아왔다  그러던 어느날 태어나 처음 가 본 인간의 수도에서 이상한 사건에 연루된 스레이는 돌에 꽂혀있던 검을 뽑아 세상의 재난을 물리치는 도사가 된다  그러면서 스레이는 인간과 천족의 공존이라는 사명을 가슴에 품게 된다  이데 동료와 함께 스레이는 대모험을 향해 한 걸음 내딛게 되는데     
7, 더빙  원피스   기,8,에이스가 죽었다는 사실을 받아들이기 힘든 루피  루피는 에이스를 처음 만났던 때를 회상한다    년 전 가프는 이미 에이스를 맡아 기르고 있는 코르보산의 산적 다단에게 루피를 키워달라고 맡긴다  루피는 친구가 되자며 에이스를 쫓아다니지만 에이스는 매번 루피를 따돌린다  그렇게  개월이 지나 어느 날  루피는 에이스를 쫓아가던 중 우연히 숲을 빠져나와 낯선 풍경을 보게 되는데 
8, 더빙  페어리 테일  기,8,천랑섬에서 기적적으로 살아 돌아온 나츠 일행  하지만 그들이 잃어버린  년 동안 세상은 많은 것이 달라져 있었다  위풍당당했던 페어리 테일의 위상은 너무나도 초라해졌고 천랑섬의 귀환자들은 이 시대의 마력을 따라잡지 못해 고전한다  그러던 중 피오레 최강의 길드를 결정짓는 마도대회  대마투연무 가 열린다는 소식이 들려오고  나츠 일행은 땅에 떨어진 길드의 위상을 높이기 위해 곧바로 대회 참가를 결정한다  그런데 예선을 통과한 여덟 팀 중에는 현 피오레 최강의 길드 세이버 투스는 물론 예상외의 길드와 예상외의 인물이 포함되어 있었다 
9,페르소나   the Animation,8,고등학교  학년이 되던 봄  아마미야 렌은 슈진 학원 고등학교로 전학가게 된다  그리고 어느 사건을 계기로 페르소나 구사자로 각성한 렌은 동료들과 함께 마음의 괴도단을 결성한다  불가사의한 정신 폭주 사건이 연달아 일어나는 대도시 도쿄를 무대로  렌은 평범한 고등학교 생활을 보내는 한편 방과후에는 마음의 괴도단으로서 활약한다 
