,titles,category,summary
0, 더빙  원피스  기,판타지,줄거리 정보가 없는 작품이에요 
1,책벌레 공주,판타지,후작 영애인 엘리아나는 어릴 적부터 책을 좋아해  독서광도 아닌  책벌레 공주 라는 별명이 붙었다  그런 괴짜 아가씨에게 왕태자인 크리스토퍼는 말했다   나와 약혼해 줬으면 해 라고  약혼함으로써 크리스토퍼는 궁전 내부의 파벌 싸움에서 해방되고  엘리아나는 왕태자의 약혼자로서 왕궁 서고실에 출입할 수 있게 되었다  이것은 어디까지나 서로의 이익을 위한  계약  약혼일    터였다   년의 세월이 지난 어느 날  엘리아나는 크리스토퍼가 자작 영애인 아이린과 사이좋게 얘기하는 모습을 목격하고 말았다  이에 엘리아나는 마침내 약혼이 파기되는 순간이 온 건가 하고 각오했지만  가슴속에서는 복잡한 마음이 소용돌이치고 있었다  책을 좋아하는 영애의 착각 러브 판타지  엘리아나와 크리스토퍼의  진정한 사랑 의 행방은 과연 
2,월드 트리거  기,판타지,미쿠모 부대는 휴스를 새 멤버로 영입하면서 새로운 타마코마 제 부대로 거듭난다  그런 가운데  랭크전을 앞두고 타마코마 지부의 고참 멤버 린도 유리와 미카엘 크로닌이 다른 지역에서의 임무를 마치고 귀환한다  타마코마 지부에서 지내게 된 오사무는 린도 유리에게서 타마코마 지부의 과거를 듣게 되는데   
3,싸움X사랑,판타지,인류를 위협하는 악마에 맞서 싸우는  명의 발키리 자매  그녀들의 힘의 근원은  명의 고등학생과의 사랑이었다  악마 라는 별명을 가지고 있을 정도로 무서운 얼굴과 외모 때문에 주위 사람들이 겁을 먹어서 다른 사람과 관계를 맺는 것이 어려운 고독한 고등학생 아쿠츠 타쿠마   명의 소녀를 구한 것을 계기로 악마와 싸우는  명 발키리 자매의 연인이 되어 그녀들을 성장시켜서 인간계를 지켜달라는 부탁을 받는다  그 방법은    발키리와 사랑을 하는 것    명의 자매들과 연인 계약을 맺은 타쿠마는 그녀들과 한 집에서 생활하며 다양하고 진한 미션을 극복하며 그녀들을 싸움으로 이끌게 되는데    사랑이 세계를 구한다는 것을 증명해라  발키리  발동 
4,니세모노가타리,판타지,게  달팽이  원숭이  뱀  고양이    봄 방학 흡혈귀와 관계한 이후로 주위에서 끊임없이 일어나는 괴이 사건들을 해결해온 나오에츠 고교  학년 아라라기 코요미  그에겐 파이터 시스터즈의 이명을 가진 두 명의 여동생이 있었다  정의의 사자를 자칭하는 두 여동생  아라라키 카렌과 아라라기 츠키히  그리고 그녀들이 마주치게 되는 괴이  카렌이 마주하게 되는 가짜의 존재 그리고 괴이  츠키히가 품고 있는 성역의 괴이란 
5,이종족 리뷰어스,판타지,이곳은 인간 뿐만 아니라 엘프  수인  악마  천사와 온갖 이종족이 혼재하며 살고 있는 세계  그곳에는 당연히 온갖 이종족의 음란한 가게도 있고    빈번하게 므흣한 서비스를 해주는 가게에 다니는 인간의 모험자  스턴크 는 어느 날 종족간 감성의 차이로 나쁜 친구인 에로 엘프  젤 과 충돌한다  결판을 내는 방법은     아가씨의 리뷰   모든 이종족의 서비스를 크로스 리뷰 방식으로 평가하고  다른 동료들에게  역할  정보로서 제공해 나가는  스턴크 의 활약은 그야말로 성전사와 같다  오늘도 리뷰어스들은 새로운 쾌락을 찾아 떠나는데    
6, 자막  토리코 part  ,판타지,세상은 구르메 시대  미지의 맛을 찾아 탐구하는 시대다  국제 구르메 기관    의 코마츠와 미식가 토리코의 특별한 식재료를 찾아 떠나는 모험 이야기 
7,썬더 일레븐 GO,판타지,천둥 중학교에 입학한 마루는 동경하던 축구부를 찾아가고 그곳에서 때마침 축구부 담당 교사 보미와 만나게 된다  그녀와 이야기를 나누며 축구부에 도착한 마루는 어마어마한 축구부실 규모에 한 번 놀라고  어쩐 일인지 그라운드에 누워 신음하고 있는 축구부원들과 맞닥트리며 또 한 번 놀라게 된다   그들은 정체를 알 수 없는 한 소년에게 당했다고 한다  피프스 섹터에서 보낸 듯한 그 소년은 마루에게 축구로 승부하자며 제안하는데   
8,오리엔트 part  ,판타지,때는 전국시대  일본  갑자기 나타난  오니 에 의해  패권을 다투고 있던 전국 무장은 모조리 죽고  세상은 끝이 난다  그로부터    년 동안  오니에 의한 지배에 항거하며 자유를 찾아 계속 싸우는 자들이 있었다  그 이름은  무사단   어린시절  코지로의 아버지로 부터 들은 무사의 모습을 동경한 무사시와 코지로는  최강의 무사단  결 성의 꿈을 서로 맹세한다  그러나 오니를 신으로 받드는 마을에서 무사는 악으로 간주되는 존재다  무사시는 그런 주위 분위기에 맞춰  무사가 되고 싶다 고 말하지 못했고  코지로 역시 무사의 아들로서 사람들의 외면을 받고있었다  그런 자신의 삶에 갈등을 겪고 있던 무사시가 어느 날 마주하게 된 것은 무 감정하게 인간을 갈라놓는 오니의 모습  그 진실을 앞에 두고 무사시는 코지로와의 꿈을 이루기 위해 압도적인 힘을 자랑하는 오니에게 맞서 싸우는데    
9,데이트 어 라이브  ,판타지, 공간진 이라는 미증유의 재해를 동반하여 인계에서 현현하는 소녀들   정령  재해라고까지 불릴 정도로 압도적인 능력을 가진 그녀들을 상대로 인류는 대책을 계속 강구해 왔다  정령에 대항하기 위해 인류에게 가능한 수단은 무력을 가지고 정령을 섬멸하거나  혹은    데이트해서 반하게 만든다   반해서 호감도가    에 도달한 정령과 키스를 하는 것으로 그녀들의 영력을 봉인하고  자신의 힘으로도 전환할 수 있는   그런 이능력을 가진 이츠카 시도  정령들을 싸움의 나선에 휘말리게 만드는 원흉인 너무 강대한 영력을 억누르고 때로는 그녀들을 지키기 위해 그 힘을 행사하는 것으로 시도는 야토가미 토우카를 비롯한 정령들을 차례로 구원해 나간다 
10,만난 지  초만에 배틀,판타지,  화는 콘텐츠 제공사에서 서비스 불가로 안내받아 라프텔에는  화부터 업로드 될 예정입니다   일찍이 없었던 신세대 능력 배틀  개막  그것은 언제나와 같은 아침에 시작됐다  게임과 별사탕을 몹시 좋아하는 고등학생 시로야나기 아키라는 미온이라는 수수께끼의 여성에 의해 어느 날 갑자기 싸움에 휘말리게 된다  자리에 모인 사람들에게 당신에겐 더 이상 호적이 없다 실험 모니터 요원이 돼줘야겠다 그리고 능력을 부여했다라고 말하는 미온  아키라는 자신에게 부여된 능력을 사용해 게임에서 승리해 조직을 없애버리기로 결심하지만    누구도 예상하지 못하는 능력과 뛰어난 두뇌를 무기로 싸우는새로운 시대의 두뇌파 능력 배틀이 시작된다  
11,새여동생 마왕의 계약자 BURST,판타지,마왕 후보자와 서큐버스  그리고 소꿉친구마저 주종 계약을 맺은 바사라는 그들과 한 집에서 생활하고 있었다  그러나 그들을 끊임없이 노리는 손길이 있었으니 
12,괴병의 라무네,판타지,사람에게 마음이 있는 한 근심  걱정을 끌어안고 사는 사람 또한 나온다  그곳에  괴이 가 파고들어 몸에 기묘한 병들을 일으킨다   괴병 이라 불리는 그 병은 사람들에겐 알려져 있지 않지만  확실하게 존재하고 있다  현대 의학으론 고칠 방법을 찾을 수 없는 그런 병에 제자와 함께 맞서 싸우는 의사가 있었다  그 이름은 라무네  겉보기엔 전혀 의사처럼 보이지 않고  언제나 제멋대로 행동하는 데다 입버릇도 나쁘다  그래도 일단 괴병과 마주하면 환자들이 마음속 깊은 곳에 감추고 있던 고민의 원인을 순식간에 파헤쳐 치료한다  그런 그들의 앞에 있는 건    
13,로그 호라이즌   원탁붕괴,판타지,어느 날 갑자기  인기 온라인 게임  엘더테일 의 세계에 수만 명의 플레이어인  모험자 들이 갇히고 말았다  몬스터나 마법이 실제로 존재하는 이세계에서 사람들은 혼란에 빠지고  모험자들의 마을  아키바 는 질서를 잃었다  사람 대하는 게 서툰 청년인 시로에도 그 모험자들 중 하나였으나  마음을 다잡은 시로에는 맹우인 나오츠구와 아카츠키  냥타와 함께 길드  로그 호라이즌 을 결성  여기에 더해 타고난 지략을 무기로 모험자들의 결속을 이루어내 자치 조직  원탁회의 를 설립  마을은 평화와 안정을 되찾았다  이  원탁회의 를 중심으로 게임 세계의 현지 주민인  대지인 과의 교류를 진행하고  코웬가의 영애인 레이네시아가 아키바에 부임하는 등 모험가와 귀족  상인  일반 시민들과의 외교나 상거래도 활성화시켜 나간다  하지만 모험자들이 이세계로 떨어지게 된  대재해 로부터  년이 지난 후  찰나의 번영을 누렸던 아키바에는 신종 몬스터  전재 의 습격과 동서 귀족 간의 권력 투쟁  모험자 간의 격차와 사상 차이 등 수많은 불화의 불씨가 끊임없이 피어오르고 있었다  그리고  드디어 모험자들의 결속의 상징  원탁회의 에 결정적인 위기가 찾아오는데   
14,괴인 개발부의 쿠로이츠 씨,판타지,정의와 악이 맞부딪치는 세계에서 남모르게 싸우는 사람들이 있었다  그들은 수도 없이 정의의 히어로에게 쓰러질 운명인 악의 괴인을 만들어내는 개발부에서 일하는 사람들이었다  지하 깊숙한 곳에 존재하는 비밀결사 아가스티아의 연구소에서 그들은 실험과 연구뿐만 아니라  개발 예산을 따오는 것부터 스케줄 관리  그리고 간부의 결재를 받기 위한 프레젠테이션이란 이름의 싸움을 하며 하루하루를 보내고 있었다  아가스티아에서 보조 연구원으로 일하고 있는 쿠로이츠 토카는 사다마키 박사와 함께 수많은 난관을 빠져나가며 히어로를 쓰러뜨릴 괴인을 훌륭하게 만들어낼 수 있을 것인가   그들의 숙적으로서 쿠로이츠 일행의 앞을 막아서는 건 무적의 변신 히어로 검신 블레이더  이 이야기는 히어로를 쓰러뜨리는 괴인을 개발하기 위해 분전하는 또다른 프로페셔널들의 나날을 담은 기록이다 
15, 자막  페어리 테일   기,판타지,나츠는 다시 동료들을 모아서 페어리 테일을 부활시키지만 이번에는 더 큰 위험이 그들을 기다리고 있다  서쪽 대륙에 있는 초군사 마법제국 알바레스  그곳의 황제인 제레프가 페어리 테일의 가장 강력한 마법인 루멘 이스트와르 를 얻기 위해 군대를 이끌고 이슈가르 제국을 침공한 것이다  페어리 테일 마도사들은 힘을 합쳐 그들에게 맞서지만  아크놀로기아까지 가세하면서 전쟁은 한 치 앞도 알 수 없게 된다  치열한 전투를 벌이던 중 제레프의 과거와 제레프 서의 악마    의 정체가 밝혀지고 나츠는 일생일대의 결단을 내리게 된다  그리하여 인간과 용  흑마도사의    년에 걸친 처절한 이야기는 드디어 끝을 향해 달려간다 
16,달의 요정 세일러 문 R,판타지,어둠의 왕국과의 싸움이 끝나고 세일러 요정들은 자신이 세일러 요정이라는 사실을 잊고 평범한 중학생으로 돌아간다  세일러 문으로 활약한 세라도 한나  대니와 평화로운 하루를 보낸다  그러나 우주에서 거대한 운석이 날아오고 세일러 요정들 앞에 새로운 적이 나타난다  외계에서 온 에일과 안은 생명나무의 에너지를 찾기 위해 지구에 왔다  루나는 세일러 요정들의 기억을 되살리고 각성한 세일러 요정들은 안과 에일에 맞서 전투를 벌인다 
17,공의 경계  장 부감풍경,판타지,    년  월 여름의 끝자락  도시에서 고등학생 남짓한 소녀들이 한 고층 빌딩에서 뛰어내리는 자살 사건이 계속 되고 있다  벌써 사건의 수는  명  그러나 자살한 소녀들 간의 연관성은 전혀 없고  모든 사건의 유일한 공통점은 모두 유서도 없이 뛰었으며  소녀들이 뛰어내린 건물이 철거 예정인 후죠 빌딩이라는 것 뿐이다  한편 이 사건에 대해 고쿠토 미키야는 의문을 가지고 후죠 빌딩에 접근하고는 깊은 혼수 상태에 빠지게 된다  미키야의 혼수 상태는 계속 되고  자살하는 소녀들도 계속 늘어난다  여름이 끝나고 가을이 시작되는  월로 향하게 될 무렵  료우기 시키는 잃어버린 미키야를 되찾기 위해 밤의 후죠 빌딩으로 향한다 
